Gene stable ID,Gene name,Transcript stable ID,Ensembl Canonical,Chromosome/scaffold name
ENSG00000035862,TIMP2,ENST00000262768,1.0,17
ENSG00000223433,RPS29P9,ENST00000440360,1.0,2
ENSG00000224137,LINC01857,ENST00000691648,1.0,2
ENSG00000199251,RNU6-664P,ENST00000362381,1.0,2
ENSG00000213082,PPP1R14BP2,ENST00000426284,1.0,2
ENSG00000200764,Y_RNA,ENST00000363894,1.0,2
ENSG00000075914,EXOSC7,ENST00000265564,1.0,3
ENSG00000178404,CEP295NL,ENST00000322630,1.0,17
ENSG00000163815,CLEC3B,ENST00000296130,1.0,3
ENSG00000252410,RNU5B-3P,ENST00000516601,1.0,3
ENSG00000163249,CCNYL1,ENST00000295414,1.0,2
ENSG00000110713,NUP98,ENST00000324932,1.0,11
ENSG00000272851,,ENST00000609146,1.0,2
ENSG00000284079,MIR4775,ENST00000581168,1.0,2
ENSG00000163251,FZD5,ENST00000295417,1.0,2
ENSG00000136449,MYCBPAP,ENST00000323776,1.0,17
ENSG00000185674,LYG2,ENST00000333017,1.0,2
ENSG00000222418,RNA5SP113,ENST00000410486,1.0,2
ENSG00000287536,,ENST00000652952,1.0,2
ENSG00000242121,RN7SL267P,ENST00000485107,1.0,2
ENSG00000252452,RNU6-107P,ENST00000516643,1.0,2
ENSG00000199781,Y_RNA,ENST00000362911,1.0,2
ENSG00000290820,,ENST00000624752,1.0,17
ENSG00000264540,RN7SL405P,ENST00000582502,1.0,17
ENSG00000278223,MIR6783,ENST00000619908,1.0,17
ENSG00000289024,,ENST00000690201,1.0,17
ENSG00000163810,TGM4,ENST00000296125,1.0,3
ENSG00000182600,SNORC,ENST00000331342,1.0,2
ENSG00000289176,,ENST00000687578,1.0,2
ENSG00000223935,LGALSL-DT,ENST00000441630,1.0,2
ENSG00000237217,,ENST00000425381,1.0,2
ENSG00000119862,LGALSL,ENST00000238875,1.0,2
ENSG00000223863,LINC01805,ENST00000436433,1.0,2
ENSG00000283204,MIR4434,ENST00000637066,1.0,2
ENSG00000252414,RNU6-100P,ENST00000516605,1.0,2
ENSG00000188672,RHCE,ENST00000294413,1.0,1
ENSG00000233694,LINC02579,ENST00000417695,1.0,2
ENSG00000179833,SERTAD2,ENST00000313349,1.0,2
ENSG00000226756,,ENST00000439964,1.0,2
ENSG00000227791,RPS10P9,ENST00000428806,1.0,2
ENSG00000288986,,ENST00000692605,1.0,2
ENSG00000231735,RPS2P18,ENST00000433054,1.0,2
ENSG00000115252,PDE1A,ENST00000409365,1.0,2
ENSG00000264324,,ENST00000451608,1.0,2
ENSG00000133816,MICAL2,ENST00000683283,1.0,11
ENSG00000238262,NTM-IT,ENST00000421651,1.0,11
ENSG00000279090,,ENST00000624880,1.0,11
ENSG00000157087,ATP2B2,ENST00000360273,1.0,3
ENSG00000132470,ITGB4,ENST00000200181,1.0,17
ENSG00000183715,OPCML,ENST00000524381,1.0,11
ENSG00000127463,EMC1,ENST00000477853,1.0,1
ENSG00000188687,SLC4A5,ENST00000394019,1.0,2
ENSG00000283489,U6,ENST00000637108,1.0,11
ENSG00000279497,,ENST00000622964,1.0,11
ENSG00000255371,OPCML-IT2,ENST00000533260,1.0,11
ENSG00000279711,,ENST00000623990,1.0,11
ENSG00000279189,,ENST00000625192,1.0,11
ENSG00000254896,OPCML-IT1,ENST00000533859,1.0,11
ENSG00000287068,,ENST00000663344,1.0,11
ENSG00000236999,ATP2B2-IT1,ENST00000440152,1.0,3
ENSG00000224771,ATP2B2-IT2,ENST00000419591,1.0,3
ENSG00000226567,LINC00606,ENST00000664856,1.0,3
ENSG00000230599,,ENST00000440266,1.0,3
ENSG00000289764,,ENST00000699258,1.0,17
ENSG00000132164,SLC6A11,ENST00000254488,1.0,3
ENSG00000152133,GPATCH11,ENST00000674370,1.0,2
ENSG00000229434,NRAL,ENST00000412153,1.0,2
ENSG00000236231,,ENST00000431455,1.0,2
ENSG00000283203,MIR1246,ENST00000636535,1.0,2
ENSG00000252027,RNU6ATAC14P,ENST00000516218,1.0,2
ENSG00000207303,Y_RNA,ENST00000384573,1.0,2
ENSG00000235042,SMARCAL1-AS1,ENST00000457694,1.0,2
ENSG00000232485,RPL37A-DT,ENST00000453157,1.0,2
ENSG00000241520,,ENST00000414135,1.0,2
ENSG00000117543,DPH5,ENST00000370109,1.0,1
ENSG00000161960,EIF4A1,ENST00000293831,1.0,17
ENSG00000197756,RPL37A,ENST00000491306,1.0,2
ENSG00000152578,GRIA4,ENST00000282499,1.0,11
ENSG00000224391,LINC01280,ENST00000449783,1.0,2
ENSG00000225794,,ENST00000656870,1.0,2
ENSG00000235795,,ENST00000414686,1.0,1
ENSG00000252765,,ENST00000516956,1.0,1
ENSG00000271578,,ENST00000603646,1.0,1
ENSG00000235444,PSMB3P2,ENST00000457237,1.0,2
ENSG00000164008,C1orf50,ENST00000372525,1.0,1
ENSG00000265014,MIR3160-1,ENST00000577972,1.0,11
ENSG00000283497,MIR3160-2,ENST00000637870,1.0,11
ENSG00000285658,,ENST00000648317,1.0,11
ENSG00000180423,HARBI1,ENST00000326737,1.0,11
ENSG00000115457,IGFBP2,ENST00000233809,1.0,2
ENSG00000162367,TAL1,ENST00000691006,1.0,1
ENSG00000115461,IGFBP5,ENST00000233813,1.0,2
ENSG00000237930,RPL31P14,ENST00000433233,1.0,2
ENSG00000222832,RNA5SP120,ENST00000410900,1.0,2
ENSG00000234588,FABP5P14,ENST00000437273,1.0,2
ENSG00000231597,,ENST00000440900,1.0,2
ENSG00000118245,TNP1,ENST00000236979,1.0,2
ENSG00000223874,TESHL,ENST00000456163,1.0,2
ENSG00000279337,,ENST00000625101,1.0,17
ENSG00000265443,,ENST00000582841,1.0,17
ENSG00000237479,,ENST00000421907,1.0,2
ENSG00000263603,,ENST00000579639,1.0,17
ENSG00000236295,,ENST00000418591,1.0,2
ENSG00000287498,,ENST00000664474,1.0,2
ENSG00000289265,,ENST00000692287,1.0,2
ENSG00000279015,,ENST00000624730,1.0,2
ENSG00000264538,SUZ12P1,ENST00000578195,1.0,17
ENSG00000230621,,ENST00000412635,1.0,2
ENSG00000280069,,ENST00000623719,1.0,17
ENSG00000144460,NYAP2,ENST00000272907,1.0,2
ENSG00000176390,CRLF3,ENST00000324238,1.0,17
ENSG00000265791,,ENST00000585212,1.0,17
ENSG00000266490,,ENST00000580085,1.0,17
ENSG00000276250,,ENST00000621598,1.0,17
ENSG00000242439,,ENST00000490847,1.0,17
ENSG00000185008,ROBO2,ENST00000696593,1.0,3
ENSG00000116406,EDEM3,ENST00000318130,1.0,1
ENSG00000119844,AFTPH,ENST00000409933,1.0,2
ENSG00000176208,ATAD5,ENST00000321990,1.0,17
ENSG00000204705,UBTFL5,ENST00000443682,1.0,2
ENSG00000277747,,ENST00000615272,1.0,2
ENSG00000234903,,ENST00000429100,1.0,2
ENSG00000144010,TRIM43B,ENST00000639673,1.0,2
ENSG00000265334,,ENST00000580873,1.0,17
ENSG00000233459,,ENST00000430003,1.0,2
ENSG00000212190,RNU6-298P,ENST00000390888,1.0,17
ENSG00000233031,,ENST00000448842,1.0,2
ENSG00000263531,,ENST00000584157,1.0,17
ENSG00000252222,RNU7-13P,ENST00000516413,1.0,1
ENSG00000178562,CD28,ENST00000324106,1.0,2
ENSG00000224791,KRT18P39,ENST00000415349,1.0,2
ENSG00000172171,TEFM,ENST00000581216,1.0,17
ENSG00000213925,NPM1P33,ENST00000438918,1.0,2
ENSG00000206970,RNU6-474P,ENST00000384243,1.0,2
ENSG00000163352,LENEP,ENST00000392487,1.0,1
ENSG00000275185,,ENST00000614165,1.0,17
ENSG00000233562,RPS3AP8,ENST00000454879,1.0,1
ENSG00000286372,,ENST00000656270,1.0,1
ENSG00000286966,,ENST00000665299,1.0,1
ENSG00000162704,ARPC5,ENST00000359856,1.0,1
ENSG00000163812,ZDHHC3,ENST00000424952,1.0,3
ENSG00000291063,,ENST00000580053,1.0,17
ENSG00000290858,,ENST00000581652,1.0,17
ENSG00000173627,APOBEC4,ENST00000308641,1.0,1
ENSG00000270994,,ENST00000604110,1.0,1
ENSG00000175224,ATG13,ENST00000683050,1.0,11
ENSG00000236380,VENTXP7,ENST00000475503,1.0,3
ENSG00000144048,DUSP11,ENST00000272444,1.0,2
ENSG00000237383,CNN2P11,ENST00000429351,1.0,2
ENSG00000151789,ZNF385D,ENST00000281523,1.0,3
ENSG00000227265,GXYLT1P7,ENST00000424978,1.0,2
ENSG00000213355,CNN2P8,ENST00000421872,1.0,2
ENSG00000234837,,ENST00000422564,1.0,2
ENSG00000235571,SNX18P14,ENST00000429308,1.0,2
ENSG00000225542,ZNF385D-AS1,ENST00000412369,1.0,3
ENSG00000223351,ZNF385D-AS2,ENST00000436306,1.0,3
ENSG00000290932,,ENST00000508169,1.0,3
ENSG00000291281,COL6A4P1,ENST00000446690,1.0,3
ENSG00000175220,ARHGAP1,ENST00000311956,1.0,11
ENSG00000175213,ZNF408,ENST00000311764,1.0,11
ENSG00000182504,CEP97,ENST00000341893,1.0,3
ENSG00000239797,RPL21P39,ENST00000463605,1.0,3
ENSG00000244358,,ENST00000495382,1.0,3
ENSG00000240095,,ENST00000494509,1.0,3
ENSG00000244652,,ENST00000493346,1.0,3
ENSG00000286854,,ENST00000653375,1.0,3
ENSG00000291293,,ENST00000668075,1.0,3
ENSG00000180210,F2,ENST00000311907,1.0,11
ENSG00000242759,LINC00882,ENST00000660862,1.0,3
ENSG00000196712,NF1,ENST00000358273,1.0,17
ENSG00000116698,SMG7,ENST00000688051,1.0,1
ENSG00000200610,Y_RNA,ENST00000363740,1.0,3
ENSG00000288557,,ENST00000664978,1.0,3
ENSG00000200361,Y_RNA,ENST00000363491,1.0,3
ENSG00000239997,FCF1P3,ENST00000496394,1.0,3
ENSG00000241787,MTND4P16,ENST00000466108,1.0,3
ENSG00000239632,MTND4LP3,ENST00000468320,1.0,3
ENSG00000242214,MTND3P6,ENST00000485242,1.0,3
ENSG00000242836,MTCO3P35,ENST00000485582,1.0,3
ENSG00000064012,CASP8,ENST00000673742,1.0,2
ENSG00000249580,MTATP6P22,ENST00000507369,1.0,3
ENSG00000266877,,ENST00000578650,1.0,17
ENSG00000243658,MTND5P16,ENST00000460269,1.0,3
ENSG00000266448,,ENST00000578645,1.0,17
ENSG00000240034,MTND6P6,ENST00000478031,1.0,3
ENSG00000202026,RNU6-1134P,ENST00000365156,1.0,17
ENSG00000265863,GPR160P2,ENST00000584218,1.0,17
ENSG00000250630,MTCO1P35,ENST00000515270,1.0,3
ENSG00000289698,,ENST00000696101,1.0,2
ENSG00000263567,,ENST00000577970,1.0,17
ENSG00000239586,MTND1P16,ENST00000465177,1.0,3
ENSG00000240796,MTND2P14,ENST00000482139,1.0,3
ENSG00000222017,,ENST00000409845,1.0,2
ENSG00000252626,RNU6-1308P,ENST00000516817,1.0,3
ENSG00000286956,,ENST00000656733,1.0,3
ENSG00000247626,MARS2,ENST00000282276,1.0,2
ENSG00000239455,PTPN11P1,ENST00000483126,1.0,3
ENSG00000162641,AKNAD1,ENST00000370001,1.0,1
ENSG00000175216,CKAP5,ENST00000529230,1.0,11
ENSG00000243701,DUBR,ENST00000667856,1.0,3
ENSG00000178927,CYBC1,ENST00000306645,1.0,17
ENSG00000239828,CCDC54-AS1,ENST00000595232,1.0,3
ENSG00000241218,CSP2,ENST00000464192,1.0,3
ENSG00000272597,,ENST00000609969,1.0,3
ENSG00000138483,CCDC54,ENST00000261058,1.0,3
ENSG00000263540,MIR5582,ENST00000579697,1.0,11
ENSG00000252427,,ENST00000516618,1.0,11
ENSG00000273125,LINC01990,ENST00000609293,1.0,3
ENSG00000212135,SNORD67,ENST00000390833,1.0,11
ENSG00000247675,LRP4-AS1,ENST00000502049,1.0,11
ENSG00000152430,BOLL,ENST00000392296,1.0,2
ENSG00000286020,,ENST00000650958,1.0,2
ENSG00000237262,,ENST00000448672,1.0,2
ENSG00000227347,HNRNPKP2,ENST00000447355,1.0,2
ENSG00000003400,CASP10,ENST00000286186,1.0,2
ENSG00000134569,LRP4,ENST00000378623,1.0,11
ENSG00000286450,,ENST00000668347,1.0,11
ENSG00000279036,,ENST00000624209,1.0,17
ENSG00000254479,SLC25A1P1,ENST00000528351,1.0,11
ENSG00000121940,CLCC1,ENST00000369969,1.0,1
ENSG00000121966,CXCR4,ENST00000241393,1.0,2
ENSG00000279024,,ENST00000624070,1.0,2
ENSG00000064300,NGFR,ENST00000172229,1.0,17
ENSG00000230037,UBBP1,ENST00000392399,1.0,2
ENSG00000273063,,ENST00000608934,1.0,2
ENSG00000233426,EIF3FP3,ENST00000434851,1.0,2
ENSG00000225226,LINC01795,ENST00000655335,1.0,2
ENSG00000249906,NGFR-AS1,ENST00000514506,1.0,17
ENSG00000235736,,ENST00000457405,1.0,1
ENSG00000225826,LINC00626,ENST00000663134,1.0,1
ENSG00000226674,TEX41,ENST00000653533,1.0,2
ENSG00000229612,SUMO1P2,ENST00000452524,1.0,1
ENSG00000287831,,ENST00000661054,1.0,1
ENSG00000203601,LINC00970,ENST00000366408,1.0,1
ENSG00000213063,RPL29P7,ENST00000440227,1.0,1
ENSG00000005884,ITGA3,ENST00000320031,1.0,17
ENSG00000067606,PRKCZ,ENST00000378567,1.0,1
ENSG00000073921,PICALM,ENST00000393346,1.0,11
ENSG00000289910,,ENST00000701569,1.0,17
ENSG00000114439,BBX,ENST00000325805,1.0,3
ENSG00000154957,ZNF18,ENST00000580306,1.0,17
ENSG00000167525,PROCA1,ENST00000682792,1.0,17
ENSG00000200877,RNU6-560P,ENST00000364007,1.0,11
ENSG00000254699,LINC02695,ENST00000530126,1.0,11
ENSG00000254502,FNTAP1,ENST00000530657,1.0,11
ENSG00000276669,Metazoa_SRP,ENST00000618659,1.0,11
ENSG00000197429,IPP,ENST00000396478,1.0,1
ENSG00000240423,LINC00636,ENST00000649048,1.0,3
ENSG00000154217,PITPNC1,ENST00000581322,1.0,17
ENSG00000290747,,ENST00000531680,1.0,17
ENSG00000180090,OR3A1,ENST00000323404,1.0,17
ENSG00000234940,,ENST00000432431,1.0,2
ENSG00000276706,,ENST00000610517,1.0,2
ENSG00000235352,SGCEP1,ENST00000420880,1.0,2
ENSG00000268580,LINC01966,ENST00000595809,1.0,2
ENSG00000235435,,ENST00000454965,1.0,2
ENSG00000214064,RPL6P5,ENST00000445678,1.0,2
ENSG00000225107,,ENST00000420548,1.0,2
ENSG00000286225,,ENST00000651680,1.0,2
ENSG00000226218,,ENST00000418416,1.0,2
ENSG00000234119,METAP2P1,ENST00000427568,1.0,2
ENSG00000233842,,ENST00000657021,1.0,2
ENSG00000279876,,ENST00000623779,1.0,2
ENSG00000251905,RNU7-2P,ENST00000516096,1.0,2
ENSG00000230559,RPL17P12,ENST00000413391,1.0,2
ENSG00000227134,OTX2P2,ENST00000424233,1.0,2
ENSG00000198526,PABPC1P2,ENST00000471997,1.0,2
ENSG00000184588,PDE4B,ENST00000341517,1.0,1
ENSG00000231040,LINC01911,ENST00000696349,1.0,2
ENSG00000271583,,ENST00000603476,1.0,2
ENSG00000287847,,ENST00000662284,1.0,2
ENSG00000207225,RNU6-692P,ENST00000384496,1.0,2
ENSG00000207161,Y_RNA,ENST00000384432,1.0,2
ENSG00000202074,RNU6-715P,ENST00000365204,1.0,2
ENSG00000253083,RNA5SP106,ENST00000517274,1.0,2
ENSG00000257207,,ENST00000603767,1.0,2
ENSG00000074266,EED,ENST00000263360,1.0,11
ENSG00000256671,LIMS4,ENST00000632897,1.0,2
ENSG00000231583,,ENST00000451204,1.0,2
ENSG00000163157,TMOD4,ENST00000295314,1.0,1
ENSG00000150687,PRSS23,ENST00000280258,1.0,11
ENSG00000271318,MOB4P2,ENST00000605633,1.0,11
ENSG00000197882,OR7E13P,ENST00000526052,1.0,11
ENSG00000269895,,ENST00000602510,1.0,11
ENSG00000255203,OR7E2P,ENST00000533071,1.0,11
ENSG00000255471,PRSS23-AS1,ENST00000528660,1.0,11
ENSG00000280339,,ENST00000624364,1.0,11
ENSG00000174804,FZD4,ENST00000531380,1.0,11
ENSG00000246523,FZD4-DT,ENST00000662165,1.0,11
ENSG00000254748,HNRNPCP8,ENST00000528764,1.0,11
ENSG00000254843,XIAPP2,ENST00000527404,1.0,11
ENSG00000279836,,ENST00000624203,1.0,11
ENSG00000213287,,ENST00000528959,1.0,11
ENSG00000084070,SMAP2,ENST00000372718,1.0,1
ENSG00000244535,,ENST00000466686,1.0,11
ENSG00000167723,TRPV3,ENST00000576742,1.0,17
ENSG00000135378,PRRG4,ENST00000257836,1.0,11
ENSG00000169885,CALML6,ENST00000307786,1.0,1
ENSG00000183054,RGPD6,ENST00000329516,1.0,2
ENSG00000060749,QSER1,ENST00000650167,1.0,11
ENSG00000200615,Y_RNA,ENST00000363745,1.0,11
ENSG00000226847,PRPS1P1,ENST00000445305,1.0,2
ENSG00000229641,CYP2C56P,ENST00000440076,1.0,2
ENSG00000127483,HP1BP3,ENST00000438032,1.0,1
ENSG00000121690,DEPDC7,ENST00000241051,1.0,11
ENSG00000241469,LINC00635,ENST00000663457,1.0,3
ENSG00000068097,HEATR6,ENST00000184956,1.0,17
ENSG00000164002,EXO5,ENST00000415550,1.0,1
ENSG00000167770,OTUB1,ENST00000538426,1.0,11
ENSG00000288852,,ENST00000688681,1.0,11
ENSG00000289486,,ENST00000686810,1.0,11
ENSG00000289997,,ENST00000702393,1.0,11
ENSG00000247095,MIR210HG,ENST00000665964,1.0,11
ENSG00000267416,HEATR6-DT,ENST00000589740,1.0,17
ENSG00000267295,,ENST00000590609,1.0,17
ENSG00000267248,,ENST00000659112,1.0,17
ENSG00000176555,OR4S1,ENST00000319988,1.0,11
ENSG00000176547,OR4C3,ENST00000319856,1.0,11
ENSG00000197161,OR4C4P,ENST00000551663,1.0,11
ENSG00000176540,OR4C5,ENST00000319813,1.0,11
ENSG00000182565,OR4C2P,ENST00000530855,1.0,11
ENSG00000184789,OR4C10P,ENST00000434991,1.0,11
ENSG00000255452,,ENST00000530377,1.0,11
ENSG00000254412,,ENST00000525324,1.0,11
ENSG00000255338,,ENST00000532092,1.0,11
ENSG00000254993,TRIM77BP,ENST00000524985,1.0,11
ENSG00000254567,UBTFL9,ENST00000534504,1.0,11
ENSG00000277532,,ENST00000618795,1.0,17
ENSG00000286435,,ENST00000655826,1.0,17
ENSG00000245552,LNCRNA-IUR,ENST00000657854,1.0,11
ENSG00000267095,,ENST00000592317,1.0,17
ENSG00000167434,CA4,ENST00000300900,1.0,17
ENSG00000279277,,ENST00000651058,1.0,3
ENSG00000196776,CD47,ENST00000361309,1.0,3
ENSG00000133056,PIK3C2B,ENST00000684373,1.0,1
ENSG00000271856,LINC01215,ENST00000607746,1.0,3
ENSG00000289165,,ENST00000690658,1.0,3
ENSG00000163159,VPS72,ENST00000368892,1.0,1
ENSG00000115392,FANCL,ENST00000233741,1.0,2
ENSG00000114279,FGF12,ENST00000445105,1.0,3
ENSG00000170832,USP32,ENST00000300896,1.0,17
ENSG00000290046,,ENST00000702636,1.0,3
ENSG00000270194,GOLGA4-AS1,ENST00000604992,1.0,3
ENSG00000252577,SCARNA20,ENST00000516768,1.0,17
ENSG00000241157,RPL32P32,ENST00000475274,1.0,17
ENSG00000275562,SEPTIN7P12,ENST00000613765,1.0,17
ENSG00000271626,H3P42,ENST00000604179,1.0,17
ENSG00000259349,APPBP2-DT,ENST00000558027,1.0,17
ENSG00000143434,SEMA6C,ENST00000368914,1.0,1
ENSG00000085465,OVGP1,ENST00000369732,1.0,1
ENSG00000260948,,ENST00000564771,1.0,1
ENSG00000233337,UBE2FP3,ENST00000436366,1.0,1
ENSG00000243960,,ENST00000445680,1.0,1
ENSG00000116455,WDR77,ENST00000235090,1.0,1
ENSG00000163599,CTLA4,ENST00000648405,1.0,2
ENSG00000199890,Y_RNA,ENST00000363020,1.0,1
ENSG00000252214,RNU6-542P,ENST00000516405,1.0,2
ENSG00000116459,ATP5PB,ENST00000369722,1.0,1
ENSG00000143110,C1orf162,ENST00000369718,1.0,1
ENSG00000141376,BCAS3,ENST00000407086,1.0,17
ENSG00000115317,HTRA2,ENST00000258080,1.0,2
ENSG00000121933,TMIGD3,ENST00000369716,1.0,1
ENSG00000200360,RNU6-792P,ENST00000363490,1.0,1
ENSG00000282608,ADORA3,ENST00000241356,1.0,1
ENSG00000072518,MARK2,ENST00000402010,1.0,11
ENSG00000115325,DOK1,ENST00000233668,1.0,2
ENSG00000144674,GOLGA4,ENST00000361924,1.0,3
ENSG00000116473,RAP1A,ENST00000369709,1.0,1
ENSG00000213486,,ENST00000456719,1.0,2
ENSG00000287400,,ENST00000657314,1.0,1
ENSG00000227361,RPS24P7,ENST00000416921,1.0,2
ENSG00000229831,,ENST00000440214,1.0,2
ENSG00000235358,SCMH1-DT,ENST00000445073,1.0,1
ENSG00000204060,FOXO6,ENST00000641094,1.0,1
ENSG00000267207,BCAS3-AS1,ENST00000588604,1.0,17
ENSG00000267449,,ENST00000593107,1.0,17
ENSG00000252563,RNA5SP45,ENST00000516754,1.0,1
ENSG00000227694,RPL23AP74,ENST00000437246,1.0,17
ENSG00000286997,,ENST00000666957,1.0,17
ENSG00000273982,,ENST00000614751,1.0,17
ENSG00000267131,,ENST00000585765,1.0,17
ENSG00000127129,EDN2,ENST00000372587,1.0,1
ENSG00000266934,,ENST00000585495,1.0,17
ENSG00000170264,FAM161A,ENST00000404929,1.0,2
ENSG00000289560,,ENST00000690754,1.0,11
ENSG00000267280,TBX2-AS1,ENST00000592009,1.0,17
ENSG00000289926,,ENST00000701787,1.0,17
ENSG00000230881,,ENST00000440249,1.0,1
ENSG00000230638,,ENST00000434240,1.0,1
ENSG00000254510,,ENST00000689212,1.0,11
ENSG00000237707,,ENST00000415637,1.0,1
ENSG00000289466,,ENST00000688641,1.0,1
ENSG00000230702,RPL31P30,ENST00000414975,1.0,2
ENSG00000277498,,ENST00000612715,1.0,2
ENSG00000121068,TBX2,ENST00000240328,1.0,17
ENSG00000187013,LINC02875,ENST00000623772,1.0,17
ENSG00000121075,TBX4,ENST00000644296,1.0,17
ENSG00000143153,ATP1B1,ENST00000367815,1.0,1
ENSG00000174516,PELI3,ENST00000320740,1.0,11
ENSG00000114302,PRKAR2A,ENST00000265563,1.0,3
ENSG00000284846,,ENST00000646669,1.0,1
ENSG00000267137,,ENST00000592766,1.0,17
ENSG00000240542,KRTAP9-1,ENST00000398470,1.0,17
ENSG00000288961,,ENST00000691598,1.0,17
ENSG00000255517,DPP3-DT,ENST00000527092,1.0,11
ENSG00000183291,SELENOF,ENST00000331835,1.0,1
ENSG00000283601,MS4A19P,ENST00000637534,1.0,11
ENSG00000214782,MS4A18,ENST00000529108,1.0,11
ENSG00000255845,,ENST00000541495,1.0,11
ENSG00000255959,,ENST00000539897,1.0,11
ENSG00000115484,CCT4,ENST00000394440,1.0,2
ENSG00000256813,CCDC86-AS1,ENST00000538705,1.0,11
ENSG00000236498,,ENST00000425779,1.0,2
ENSG00000110104,CCDC86,ENST00000227520,1.0,11
ENSG00000286360,,ENST00000665043,1.0,2
ENSG00000278523,Y_RNA,ENST00000618813,1.0,2
ENSG00000289247,,ENST00000693609,1.0,2
ENSG00000183134,PTGDR2,ENST00000332539,1.0,11
ENSG00000136688,IL36G,ENST00000259205,1.0,2
ENSG00000236124,HMGN2P23,ENST00000456759,1.0,2
ENSG00000232090,POLR2DP1,ENST00000453215,1.0,2
ENSG00000149506,ZP1,ENST00000278853,1.0,11
ENSG00000153936,HS2ST1,ENST00000370550,1.0,1
ENSG00000136694,IL36A,ENST00000259211,1.0,2
ENSG00000267734,,ENST00000585888,1.0,1
ENSG00000176904,OR51H1,ENST00000646738,1.0,11
ENSG00000290649,OR51H1,ENST00000322059,1.0,11
ENSG00000136696,IL36B,ENST00000259213,1.0,2
ENSG00000290650,,ENST00000641424,1.0,11
ENSG00000267561,,ENST00000370548,1.0,1
ENSG00000235251,,ENST00000420734,1.0,1
ENSG00000225568,,ENST00000440164,1.0,1
ENSG00000267272,LINC01140,ENST00000490006,1.0,1
ENSG00000136697,IL1F10,ENST00000341010,1.0,2
ENSG00000030582,GRN,ENST00000053867,1.0,17
ENSG00000201805,RNU6-1180P,ENST00000364935,1.0,2
ENSG00000266150,MIR4711,ENST00000578274,1.0,1
ENSG00000226883,,ENST00000443012,1.0,1
ENSG00000152952,PLOD2,ENST00000282903,1.0,3
ENSG00000134709,HOOK1,ENST00000371208,1.0,1
ENSG00000186566,GPATCH8,ENST00000591680,1.0,17
ENSG00000173715,C11orf80,ENST00000540737,1.0,11
ENSG00000136689,IL1RN,ENST00000409930,1.0,2
ENSG00000283045,,ENST00000634783,1.0,17
ENSG00000180340,FZD2,ENST00000315323,1.0,17
ENSG00000134716,CYP2J2,ENST00000371204,1.0,1
ENSG00000266356,,ENST00000577519,1.0,17
ENSG00000173585,CCR9,ENST00000357632,1.0,3
ENSG00000252870,,ENST00000517061,1.0,11
ENSG00000290422,TBC1D3P5,ENST00000586223,1.0,17
ENSG00000265535,RN7SL475P,ENST00000583379,1.0,1
ENSG00000173578,XCR1,ENST00000309285,1.0,3
ENSG00000181218,H2AC25,ENST00000689584,1.0,1
ENSG00000196890,H2BC26,ENST00000693095,1.0,1
ENSG00000266433,TBC1D3P5,ENST00000579401,1.0,17
ENSG00000265801,,ENST00000583643,1.0,17
ENSG00000263368,MSANTD3P1,ENST00000583159,1.0,17
ENSG00000290973,,ENST00000583179,1.0,17
ENSG00000291030,,ENST00000618141,1.0,17
ENSG00000168159,RNF187,ENST00000305943,1.0,1
ENSG00000144354,CDCA7,ENST00000306721,1.0,2
ENSG00000182985,CADM1,ENST00000331581,1.0,11
ENSG00000136695,IL36RN,ENST00000393200,1.0,2
ENSG00000227227,,ENST00000453665,1.0,2
ENSG00000177674,AGTRAP,ENST00000314340,1.0,1
ENSG00000144369,FAM171B,ENST00000304698,1.0,2
ENSG00000177553,C1orf167-AS1,ENST00000376620,1.0,1
ENSG00000287897,,ENST00000661109,1.0,11
ENSG00000256972,,ENST00000545593,1.0,11
ENSG00000255580,,ENST00000535704,1.0,11
ENSG00000256315,CADM1-AS1,ENST00000543182,1.0,11
ENSG00000256281,,ENST00000544663,1.0,11
ENSG00000257087,,ENST00000537926,1.0,11
ENSG00000255903,RPL12P46,ENST00000436610,1.0,11
ENSG00000255689,,ENST00000689870,1.0,11
ENSG00000239153,,ENST00000458951,1.0,11
ENSG00000255599,,ENST00000424313,1.0,11
ENSG00000260254,,ENST00000564619,1.0,11
ENSG00000279771,,ENST00000623333,1.0,11
ENSG00000256717,LINC02698,ENST00000539305,1.0,11
ENSG00000279818,,ENST00000623807,1.0,11
ENSG00000288020,,ENST00000670874,1.0,11
ENSG00000246100,LINC00900,ENST00000666130,1.0,11
ENSG00000257067,LINC02703,ENST00000653503,1.0,11
ENSG00000244259,RPL15P15,ENST00000475768,1.0,11
ENSG00000239600,,ENST00000478870,1.0,11
ENSG00000177000,MTHFR,ENST00000376590,1.0,1
ENSG00000211456,SACM1L,ENST00000389061,1.0,3
ENSG00000160593,JAML,ENST00000356289,1.0,11
ENSG00000215910,C1orf167,ENST00000688073,1.0,1
ENSG00000197520,FAM177B,ENST00000445590,1.0,1
ENSG00000291144,,ENST00000690302,1.0,11
ENSG00000225101,OR52K3P,ENST00000531655,1.0,11
ENSG00000114573,ATP6V1A,ENST00000273398,1.0,3
ENSG00000012048,BRCA1,ENST00000357654,1.0,17
ENSG00000167333,TRIM68,ENST00000300747,1.0,11
ENSG00000232268,OR52I1,ENST00000530443,1.0,11
ENSG00000290647,,ENST00000641454,1.0,11
ENSG00000290648,,ENST00000641606,1.0,11
ENSG00000176485,PLAAT3,ENST00000415826,1.0,11
